id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
858,"Trio: Gang of Dice","Trio: Gang of Dice blends Deck Building structure with Legacy chaos, delivering 123-minute arcs where every decision compounds into later chapters. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your table likes post-game debriefs, Trio: Gang of Dice will spark them—nearly every finale feels earned, messy, and memorable.",,Cards|Campaign|Legacy,"Deck Building",35.37,3,9,147,"Nimbus Games","Marcus Thorne",2024,/images/fixtures/game_0858.png,2025-04-27T23:54:20+00:00,2026-03-26T10:29:41+00:00,"-0.7023,-0.9159,-0.8534,0.515,-0.8817,-0.221,-0.8509,-0.7043"
859,"Loops without Forge","Loops without Forge frames political intrigue as a living sandbox: each scenario escalates pressure while 1–3 players teams improvise around shifting incentives. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 6 escalating complications. Win or lose, Loops without Forge tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Dice|Legacy|Miniatures|Cards,"Deck Building",43.97,3,5,69,"Nimbus Games","Elliot Mercer",2015,/images/fixtures/game_0859.png,2025-10-02T22:48:26+00:00,2026-03-26T10:29:41+00:00,"-0.6461,-0.8568,0.1756,-0.0461,-0.6552,0.1012,0.2227,0.222"
860,"Harvest beyond Arena","Harvest beyond Arena frames expedition survival as a living sandbox: each scenario escalates pressure while 1–3 players teams improvise around shifting incentives. Because scoring vectors drift over time, tables that over-specialize early often get punished once Legacy effects begin stacking. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. If your table likes post-game debriefs, Harvest beyond Arena will spark them—nearly every finale feels earned, messy, and memorable.",,"Legacy|Engine Building",Family,40.34,4,10,73,"Silver Oak Studio","Marcus Thorne",1996,/images/fixtures/game_0860.png,2026-01-08T13:10:19+00:00,2026-03-26T10:29:41+00:00,"0.7278,0.9402,-0.9083,0.6012,0.7543,-0.7246,-0.5069,-0.9342"
861,"Inis: Echoes","Built around Family systems, Inis: Echoes pushes Legacy choices across 9 linked sessions and rewards tables that enjoy mythic restoration. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Engine Building|Legacy",Family,33.67,2,8,100,"Indigo Forge","Marcus Thorne",2001,/images/fixtures/game_0861.png,2026-01-24T00:27:26+00:00,2026-03-26T10:29:41+00:00,"-0.1011,-0.9506,0.4565,-0.6704,0.2785,-0.2708,-0.5057,0.5198"
862,"Pedal Inis","At its core, Pedal Inis is a Co-op design where Dice, Campaign and Cards mechanisms collide with draft-and-resolve rounds pacing for 1–7 players groups. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 4 the board can contain over 16 modular tiles. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Dice|Campaign|Cards,Co-op,55.81,2,8,41,"Clockwork Labs","Elliot Mercer",2015,/images/fixtures/game_0862.png,2025-05-02T13:38:12+00:00,2026-03-26T10:29:41+00:00,"0.2799,0.9124,0.2357,-0.9884,-0.5435,-0.8151,0.0037,-0.8875"
863,"Crimson Bazaar","At its core, Crimson Bazaar is a Party design where Campaign and Solo mechanisms collide with simultaneous planning pacing for 1–8 players groups. Campaign logs track table history, so failed gambits still unlock content; expect up to 9 relic-style upgrades that alter scoring priorities. Few designs blend Party and Solo this smoothly while remaining approachable across varied player counts.",,Campaign|Solo,Party,53.85,1,5,167,"Nimbus Games","Marcus Thorne",2008,/images/fixtures/game_0863.png,2026-03-25T03:14:20+00:00,2026-03-26T10:29:41+00:00,"0.6212,0.7955,0.14,0.1538,-0.4487,0.8357,-0.7029,0.6477"
864,"Ego Legendary","Ego Legendary frames mythic restoration as a living sandbox: each scenario escalates pressure while 1–4 players teams improvise around shifting incentives. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Your group manages attritional economies while chasing milestone bonuses; by chapter 5 the board can contain over 23 modular tiles. Win or lose, Ego Legendary tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Campaign|Dice|Tile Laying|Engine Building","Deck Building",59.09,1,8,154,"Arcana Works","Nico Valdez",1992,/images/fixtures/game_0864.png,2025-10-20T14:01:13+00:00,2026-03-26T10:29:41+00:00,"0.1467,0.4867,-0.8895,0.3366,0.3346,0.1693,0.27,0.6241"
865,"Pedal Azul","Part campaign and part systems puzzle, Pedal Azul asks 1–5 players players to master Thematic priorities under scarce pressure. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Economy rails are intentionally unstable: once players trigger threshold events, 4 new scoring hooks reshape optimal lines. Veteran groups report that Pedal Azul shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Solo|Tile Laying|Engine Building",Thematic,27.83,2,9,30,"Nimbus Games","Akira Flynn",2013,/images/fixtures/game_0865.png,2026-03-11T13:33:07+00:00,2026-03-26T10:29:41+00:00,"0.2968,0.5672,-0.9747,-0.9958,-0.2364,-0.6507,-0.1621,0.7257"
866,"Inis for Council","Inis for Council opens like a classic Family game, then quickly reveals Miniatures layers that reward long-form table memory. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. By mid-campaign, 9 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your table likes post-game debriefs, Inis for Council will spark them—nearly every finale feels earned, messy, and memorable.",,"Cards|Miniatures|Tile Laying",Family,80.53,4,10,154,"Clockwork Labs","Marcus Thorne",2020,/images/fixtures/game_0866.png,2025-06-16T05:09:54+00:00,2026-03-26T10:29:41+00:00,"-0.7343,0.2435,0.5246,-0.2824,0.4277,0.5543,-0.4027,0.9417"
867,"Zoo Vadis: Peacocks","Zoo Vadis: Peacocks opens like a classic Co-op game, then quickly reveals Solo layers that reward long-form table memory. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Win or lose, Zoo Vadis: Peacocks tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Miniatures|Campaign|Solo|Cards,Co-op,34.35,1,8,144,"Arcana Works","Lena Ortiz",2012,/images/fixtures/game_0867.png,2025-07-14T17:19:34+00:00,2026-03-26T10:29:41+00:00,"0.2088,0.2087,-0.1797,0.6088,0.8774,-0.8672,0.5662,0.1855"
868,"Cutthroat Chronicles","Cutthroat Chronicles is a campaign-first Deck Building title for 1–5 players that leans into Legacy and Engine Building and simultaneous planning play. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Win or lose, Cutthroat Chronicles tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Legacy|Engine Building","Deck Building",85.97,4,10,69,"Indigo Forge","Marcus Thorne",2014,/images/fixtures/game_0868.png,2025-10-03T18:22:48+00:00,2026-03-26T10:29:41+00:00,"-0.7367,0.189,-0.7346,0.8606,0.4324,0.8246,-0.9333,0.8938"
869,"Silos: Council","Built around Strategy systems, Silos: Council pushes Legacy choices across 9 linked sessions and rewards tables that enjoy political intrigue. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Your group manages swingy economies while chasing milestone bonuses; by chapter 5 the board can contain over 12 modular tiles. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Cards|Miniatures|Legacy,Strategy,44.30,1,10,42,"Silver Oak Studio","Soraya Kline",2018,/images/fixtures/game_0869.png,2026-03-04T00:06:50+00:00,2026-03-26T10:29:41+00:00,"-0.0858,0.7715,-0.7879,0.1733,0.6138,0.2049,0.1191,-0.0212"
870,"Tatari: Conclave","Built around Strategy systems, Tatari: Conclave pushes Cards choices across 10 linked sessions and rewards tables that enjoy frontier diplomacy. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 7 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Only adaptable crews master Tatari: Conclave, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,"Tile Laying|Cards|Campaign|Miniatures",Strategy,85.79,2,6,166,"Indigo Forge","Nico Valdez",2002,/images/fixtures/game_0870.png,2026-02-28T20:58:20+00:00,2026-03-26T10:29:41+00:00,"0.4139,0.3169,-0.9686,0.1021,0.9669,0.2669,0.3225,0.2064"
871,"Azul Frontier","Azul Frontier frames political intrigue as a living sandbox: each scenario escalates pressure while 2–6 players teams improvise around shifting incentives. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Core turns revolve around initiative bidding: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. If your table likes post-game debriefs, Azul Frontier will spark them—nearly every finale feels earned, messy, and memorable.",,"Miniatures|Tile Laying|Engine Building",Eurogame,65.71,4,6,123,"Indigo Forge","Elliot Mercer",2024,/images/fixtures/game_0871.png,2026-01-22T14:57:54+00:00,2026-03-26T10:29:41+00:00,"-0.7834,-0.0211,-0.4676,0.5415,-0.489,0.5678,0.6029,0.5215"
872,"Patient Peacocks","Built around Party systems, Patient Peacocks pushes Solo choices across 11 linked sessions and rewards tables that enjoy arcane rivalry. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Your group manages attritional economies while chasing milestone bonuses; by chapter 6 the board can contain over 20 modular tiles. Few designs blend Party and Solo this smoothly while remaining approachable across varied player counts.",,Dice|Solo,Party,42.36,4,7,131,"Silver Oak Studio","Akira Flynn",1992,/images/fixtures/game_0872.png,2026-02-13T04:25:46+00:00,2026-03-26T10:29:41+00:00,"0.972,-0.057,-0.378,-0.9075,0.1903,-0.9524,0.6264,0.2424"
873,"Tatari for Legacy","Built around Thematic systems, Tatari for Legacy pushes Cards choices across 4 linked sessions and rewards tables that enjoy merchant drama. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 26 tiles and layered markers support deep positional planning. A standout mechanic tied to Cards means even safe plans can collapse if opponents read your tempo one round ahead. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Engine Building|Dice|Cards",Thematic,34.54,1,5,140,"Clockwork Labs","Soraya Kline",2002,/images/fixtures/game_0873.png,2025-12-17T07:32:25+00:00,2026-03-26T10:29:41+00:00,"0.6728,-0.426,0.8538,-0.6351,-0.3509,-0.3703,0.7091,0.8682"
874,"My City Royal","My City Royal is a newcomer-friendly Deck Building title for 2–5 players that leans into Legacy, Miniatures, Tile Laying and Campaign and simultaneous planning play. Economy rails are intentionally unstable: once players trigger threshold events, 8 new scoring hooks reshape optimal lines. Veteran groups report that My City Royal shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Legacy|Miniatures|Tile Laying|Campaign","Deck Building",41.68,3,7,165,"Indigo Forge","Akira Flynn",2009,/images/fixtures/game_0874.png,2025-03-29T11:14:57+00:00,2026-03-26T10:29:41+00:00,"0.5625,-0.2536,0.7353,-0.744,-0.9267,0.2164,0.8021,0.095"
875,"Tatari Mythic","Tatari Mythic opens like a classic Deck Building game, then quickly reveals Dice layers that reward long-form table memory. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 3 the board can contain over 26 modular tiles. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Solo|Dice|Legacy|Campaign,"Deck Building",43.45,1,10,170,"Nimbus Games","Akira Flynn",2017,/images/fixtures/game_0875.png,2025-08-16T21:52:12+00:00,2026-03-26T10:29:41+00:00,"-0.4439,0.8767,0.2825,0.6049,-0.2648,0.666,0.3198,0.8426"
876,"Reckoning under Vault","Designed for brain-burner tables, Reckoning under Vault channels frontier diplomacy into a ruleset that stays readable while outcomes stay unpredictable. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 29 tiles and layered markers support deep positional planning. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Legacy|Campaign,Eurogame,37.82,4,10,174,"Silver Oak Studio","Nico Valdez",1999,/images/fixtures/game_0876.png,2025-04-15T03:01:34+00:00,2026-03-26T10:29:41+00:00,"-0.7533,0.675,0.9773,-0.0774,-0.2664,-0.6657,0.6473,0.8745"
877,"Zoo Vadis: Dynasty","Zoo Vadis: Dynasty blends Abstract structure with Miniatures chaos, delivering 149-minute arcs where every decision compounds into later chapters. Your group manages predictable economies while chasing milestone bonuses; by chapter 7 the board can contain over 14 modular tiles. Only adaptable crews master Zoo Vadis: Dynasty, where a shared market board rewards temporary cooperation and long-term planning matter as much as tactical brilliance.",,"Engine Building|Tile Laying|Miniatures|Campaign",Abstract,38.19,2,9,136,"Clockwork Labs","Lena Ortiz",2011,/images/fixtures/game_0877.png,2025-06-28T11:09:02+00:00,2026-03-26T10:29:41+00:00,"0.1607,-0.1077,0.1804,-0.1246,-0.2142,0.2289,-0.2135,0.6868"
878,"Ego Shattered","Designed for brain-burner tables, Ego Shattered channels guild conspiracies into a ruleset that stays readable while outcomes stay unpredictable. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Tile Laying",Abstract,25.86,4,10,154,"Silver Oak Studio","Elliot Mercer",2021,/images/fixtures/game_0878.png,2025-03-26T20:45:33+00:00,2026-03-26T10:29:41+00:00,"0.8202,-0.6286,0.8759,0.0828,-0.0932,0.973,-0.9819,-0.0617"
879,"Dynasty beyond Trailblazers","Dynasty beyond Trailblazers opens like a classic Abstract game, then quickly reveals Solo layers that reward long-form table memory. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Veteran groups report that Dynasty beyond Trailblazers shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,Solo|Dice|Legacy|Cards,Abstract,28.59,3,9,92,"Clockwork Labs","Soraya Kline",1998,/images/fixtures/game_0879.png,2026-03-19T14:20:09+00:00,2026-03-26T10:29:41+00:00,"-0.3316,-0.199,-0.7625,-0.5789,-0.7524,0.0897,0.4847,-0.8951"
880,"Asymmetric Caravan","Asymmetric Caravan blends Family structure with Dice chaos, delivering 101-minute arcs where every decision compounds into later chapters. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 101 minutes where adaptation beats scripted play. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Only adaptable crews master Asymmetric Caravan, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,"Engine Building|Dice",Family,60.06,4,8,157,"Clockwork Labs","Akira Flynn",2003,/images/fixtures/game_0880.png,2026-02-05T05:13:03+00:00,2026-03-26T10:29:41+00:00,"-0.9175,-0.4652,-0.9374,-0.5532,-0.4303,-0.828,-0.4996,-0.3674"
881,"Tigris and Euphrates: Inis","Part campaign and part systems puzzle, Tigris and Euphrates: Inis asks 2–4 players players to master Thematic priorities under swingy pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. If your table likes post-game debriefs, Tigris and Euphrates: Inis will spark them—nearly every finale feels earned, messy, and memorable.",,"Cards|Legacy|Engine Building|Tile Laying",Thematic,55.45,4,6,175,"Silver Oak Studio","Nico Valdez",2010,/images/fixtures/game_0881.png,2025-10-16T20:14:56+00:00,2026-03-26T10:29:41+00:00,"-0.6402,0.9543,-0.6036,0.5157,0.9884,0.2665,0.1612,0.6858"
882,"Thrilling Tigris and Euphrates","Thrilling Tigris and Euphrates blends Party structure with Tile Laying chaos, delivering 104-minute arcs where every decision compounds into later chapters. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Campaign|Tile Laying|Miniatures|Dice",Party,66.21,2,7,146,"Indigo Forge","Elliot Mercer",1991,/images/fixtures/game_0882.png,2026-01-11T04:30:52+00:00,2026-03-26T10:29:41+00:00,"0.6038,0.2733,0.4202,-0.4212,0.3373,-0.1162,-0.557,0.9252"
883,"Scout Persistent","Part campaign and part systems puzzle, Scout Persistent asks 2–5 players players to master Co-op priorities under attritional pressure. A standout mechanic tied to Cards means even safe plans can collapse if opponents read your tempo one round ahead. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Tile Laying|Miniatures",Co-op,76.40,4,7,77,"Indigo Forge","Marcus Thorne",1990,/images/fixtures/game_0883.png,2025-07-19T00:39:22+00:00,2026-03-26T10:29:41+00:00,"-0.5368,-0.2828,0.6601,-0.7804,0.3641,0.3519,-0.6721,0.8955"
884,"Gang of Dice Risky","Gang of Dice Risky opens like a classic Co-op game, then quickly reveals Dice layers that reward long-form table memory. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Cards|Dice,Co-op,62.93,2,10,151,"Silver Oak Studio","Akira Flynn",2019,/images/fixtures/game_0884.png,2025-05-15T00:19:14+00:00,2026-03-26T10:29:41+00:00,"0.661,0.0441,0.4494,0.7047,-0.5354,0.1772,-0.7632,-0.5564"
885,"Concord under Frontier","Part campaign and part systems puzzle, Concord under Frontier asks 1–5 players players to master Party priorities under risk-loaded pressure. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 98 minutes where adaptation beats scripted play. Because scoring vectors drift over time, tables that over-specialize early often get punished once Dice effects begin stacking. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Miniatures|Dice,Party,20.64,4,6,158,"Arcana Works","Lena Ortiz",2018,/images/fixtures/game_0885.png,2026-01-02T20:12:37+00:00,2026-03-26T10:29:41+00:00,"0.9569,0.4781,-0.0422,-0.24,-0.5179,-0.1314,0.6072,-0.2813"
886,"Harvest under Caravan","Harvest under Caravan frames merchant drama as a living sandbox: each scenario escalates pressure while 2–5 players teams improvise around shifting incentives. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Your group manages predictable economies while chasing milestone bonuses; by chapter 4 the board can contain over 14 modular tiles. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. If your table likes post-game debriefs, Harvest under Caravan will spark them—nearly every finale feels earned, messy, and memorable.",,Miniatures|Cards|Solo,Party,32.63,2,8,151,"Indigo Forge","Akira Flynn",1990,/images/fixtures/game_0886.png,2026-02-16T01:25:44+00:00,2026-03-26T10:29:41+00:00,"-0.4027,0.04,-0.0327,-0.6107,0.713,0.0734,0.1171,0.5946"
887,"Zoo Vadis: Forge","Part campaign and part systems puzzle, Zoo Vadis: Forge asks 2–7 players players to master Abstract priorities under scarce pressure. Action windows stay short, but consequence chains run long, especially in sessions around 102 minutes where adaptation beats scripted play. Win or lose, Zoo Vadis: Forge tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Cards|Legacy|Dice,Abstract,78.96,3,7,155,"Clockwork Labs","Marcus Thorne",1992,/images/fixtures/game_0887.png,2025-03-31T02:23:30+00:00,2026-03-26T10:29:41+00:00,"-0.1607,-0.6417,-0.8642,-0.4662,0.8642,0.0105,-0.8418,0.2573"
888,"Festival Orbit","At its core, Festival Orbit is a Thematic design where Dice, Engine Building, Cards and Tile Laying mechanisms collide with real-time bursts pacing for 1–6 players groups. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 5 the board can contain over 17 modular tiles. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Dice|Engine Building|Cards|Tile Laying",Thematic,21.88,4,10,75,"Clockwork Labs","Elliot Mercer",2004,/images/fixtures/game_0888.png,2025-05-09T01:06:47+00:00,2026-03-26T10:29:41+00:00,"-0.5249,0.5164,-0.5467,-0.2139,-0.8675,0.5815,0.9821,0.2633"
889,"Legacy under Harbor","Legacy under Harbor blends Co-op structure with Cards chaos, delivering 143-minute arcs where every decision compounds into later chapters. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Map states remain highly legible despite scale; by late game, up to 27 tiles and layered markers support deep positional planning. Few designs blend Co-op and Cards this smoothly while remaining approachable across varied player counts.",,"Campaign|Engine Building|Cards|Legacy",Co-op,80.10,1,5,129,"Arcana Works","Nico Valdez",2021,/images/fixtures/game_0889.png,2025-07-14T12:42:51+00:00,2026-03-26T10:29:41+00:00,"-0.5248,-0.7754,0.9627,0.8775,0.9528,-0.957,-0.5514,-0.4575"
890,"Nana: Alliance","Nana: Alliance opens like a classic Thematic game, then quickly reveals Tile Laying layers that reward long-form table memory. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 9 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Few designs blend Thematic and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Campaign|Engine Building",Thematic,49.11,4,9,65,"Silver Oak Studio","Soraya Kline",1994,/images/fixtures/game_0890.png,2026-03-05T10:23:09+00:00,2026-03-26T10:29:41+00:00,"-0.3757,0.1005,-0.0407,-0.5919,0.7813,-0.7345,0.543,-0.5101"
891,"Comet for Conclave","Built around Deck Building systems, Comet for Conclave pushes Cards choices across 11 linked sessions and rewards tables that enjoy merchant drama. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 28 tiles and layered markers support deep positional planning. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Veteran groups report that Comet for Conclave shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Cards|Tile Laying","Deck Building",71.67,3,8,120,"Clockwork Labs","Nico Valdez",1996,/images/fixtures/game_0891.png,2025-04-08T18:42:06+00:00,2026-03-26T10:29:41+00:00,"-0.4523,0.7502,-0.2146,0.1528,0.4262,-0.3007,0.2155,0.5167"
892,"Heat Pedal","At its core, Heat Pedal is a Eurogame design where Miniatures, Campaign and Engine Building mechanisms collide with draft-and-resolve rounds pacing for 2–6 players groups. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Miniatures|Campaign|Engine Building",Eurogame,51.08,3,6,32,"Clockwork Labs","Akira Flynn",2023,/images/fixtures/game_0892.png,2025-06-15T03:16:45+00:00,2026-03-26T10:29:41+00:00,"-0.8886,-0.5268,0.5218,0.3772,0.4637,0.3894,-0.8317,0.4685"
893,"Tatari: Tigris and Euphrates","Designed for newcomer-friendly tables, Tatari: Tigris and Euphrates channels frontier diplomacy into a ruleset that stays readable while outcomes stay unpredictable. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Core turns revolve around real-time bursts: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Dice|Tile Laying",Family,65.19,3,9,122,"Silver Oak Studio","Soraya Kline",2016,/images/fixtures/game_0893.png,2025-11-23T18:53:55+00:00,2026-03-26T10:29:41+00:00,"-0.9854,0.631,-0.6538,-0.9122,0.8182,-0.4688,-0.1253,-0.6068"
894,"Conclave of Nana","Conclave of Nana blends Thematic structure with Tile Laying chaos, delivering 150-minute arcs where every decision compounds into later chapters. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Because scoring vectors drift over time, tables that over-specialize early often get punished once Tile Laying effects begin stacking. Few designs blend Thematic and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Engine Building",Thematic,74.26,4,10,78,"Indigo Forge","Soraya Kline",1995,/images/fixtures/game_0894.png,2026-02-04T14:34:30+00:00,2026-03-26T10:29:41+00:00,"0.2251,-0.6138,0.1274,0.2429,0.0021,0.4495,-0.2219,-0.3462"
895,"Campaign against Championship","Campaign against Championship blends Deck Building structure with Cards chaos, delivering 54-minute arcs where every decision compounds into later chapters. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. If your table likes post-game debriefs, Campaign against Championship will spark them—nearly every finale feels earned, messy, and memorable.",,"Cards|Tile Laying|Legacy","Deck Building",37.09,3,5,145,"Clockwork Labs","Nico Valdez",1991,/images/fixtures/game_0895.png,2025-09-21T08:41:39+00:00,2026-03-26T10:29:41+00:00,"-0.6408,-0.8965,-0.3956,0.3025,-0.8945,0.2757,0.72,0.3042"
896,"Trio: Trio","Designed for mid-weight hobby tables, Trio: Trio channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Campaign logs track table history, so failed gambits still unlock content; expect up to 4 relic-style upgrades that alter scoring priorities. Only adaptable crews master Trio: Trio, where weather tracks alter core action costs between rounds and long-term planning matter as much as tactical brilliance.",,"Miniatures|Campaign|Tile Laying|Legacy",Eurogame,54.55,4,9,116,"Silver Oak Studio","Soraya Kline",1998,/images/fixtures/game_0896.png,2025-11-25T21:22:32+00:00,2026-03-26T10:29:41+00:00,"0.9287,0.7455,0.0347,-0.2068,-0.1986,-0.2938,-0.2573,0.8229"
897,"Azul: Orbit","Designed for brain-burner tables, Azul: Orbit channels arcane rivalry into a ruleset that stays readable while outcomes stay unpredictable. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 9 new scoring hooks reshape optimal lines. Because scoring vectors drift over time, tables that over-specialize early often get punished once Legacy effects begin stacking. Veteran groups report that Azul: Orbit shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Engine Building|Legacy",Party,62.34,1,9,53,"Clockwork Labs","Nico Valdez",1996,/images/fixtures/game_0897.png,2026-03-09T08:34:54+00:00,2026-03-26T10:29:41+00:00,"-0.3935,0.7514,-0.8254,-0.6871,-0.0829,-0.6867,-0.5688,-0.7553"
