id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
920,"Nana: Peacocks","At its core, Nana: Peacocks is a Deck Building design where Engine Building, Campaign, Miniatures and Legacy mechanisms collide with real-time bursts pacing for 1–3 players groups. Map states remain highly legible despite scale; by late game, up to 22 tiles and layered markers support deep positional planning. Few designs blend Deck Building and Legacy this smoothly while remaining approachable across varied player counts.",,"Engine Building|Campaign|Miniatures|Legacy","Deck Building",73.58,1,7,175,"Silver Oak Studio","Elliot Mercer",2005,/images/fixtures/game_0920.png,2025-11-10T06:44:56+00:00,2026-03-25T06:56:50+00:00,"0.68,0.4618,-0.5429,-0.157,0.2904,-0.3997,-0.6226,0.5814"
921,"Zoo Vadis Obsidian","Zoo Vadis Obsidian blends Deck Building structure with Cards chaos, delivering 161-minute arcs where every decision compounds into later chapters. Campaign logs track table history, so failed gambits still unlock content; expect up to 3 relic-style upgrades that alter scoring priorities. Few designs blend Deck Building and Cards this smoothly while remaining approachable across varied player counts.",,"Cards|Tile Laying|Engine Building","Deck Building",32.20,1,10,142,"Indigo Forge","Akira Flynn",1995,/images/fixtures/game_0921.png,2025-05-05T04:02:55+00:00,2026-03-25T06:56:50+00:00,"0.0271,0.4605,-0.4812,0.2903,0.2576,0.0748,-0.2201,0.1237"
922,"Ra Shattered","Ra Shattered opens like a classic Party game, then quickly reveals Miniatures layers that reward long-form table memory. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. If your table likes post-game debriefs, Ra Shattered will spark them—nearly every finale feels earned, messy, and memorable.",,"Legacy|Tile Laying|Miniatures",Party,35.55,2,9,93,"Silver Oak Studio","Soraya Kline",2002,/images/fixtures/game_0922.png,2025-10-28T16:03:39+00:00,2026-03-25T06:56:50+00:00,"0.6214,-0.3809,-0.2689,0.8856,0.9124,-0.2827,-0.9107,-0.0763"
923,"Forgotten My City","Forgotten My City is a brain-burner Family title for 2–4 players that leans into Tile Laying, Engine Building, Dice and Solo and draft-and-resolve rounds play. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 32 minutes where adaptation beats scripted play. Because scoring vectors drift over time, tables that over-specialize early often get punished once Tile Laying effects begin stacking. Only adaptable crews master Forgotten My City, where legacy stickers permanently buff underused strategies and long-term planning matter as much as tactical brilliance.",,"Tile Laying|Engine Building|Dice|Solo",Family,37.80,1,5,132,"Arcana Works","Elliot Mercer",1994,/images/fixtures/game_0923.png,2025-10-28T08:07:51+00:00,2026-03-25T06:56:50+00:00,"0.5307,0.8431,0.4212,0.5871,0.1679,0.2248,-0.4721,0.04"
924,"Scout Expressive","Scout Expressive blends Eurogame structure with Tile Laying chaos, delivering 139-minute arcs where every decision compounds into later chapters. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Your group manages tight economies while chasing milestone bonuses; by chapter 4 the board can contain over 24 modular tiles. Few designs blend Eurogame and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Dice|Engine Building|Tile Laying",Eurogame,66.17,1,6,90,"Arcana Works","Lena Ortiz",2004,/images/fixtures/game_0924.png,2025-05-05T04:23:55+00:00,2026-03-25T06:56:50+00:00,"-0.5434,0.119,-0.1136,-0.2501,0.0515,-0.4019,-0.5133,-0.2178"
925,"Tatari: Championship","Part campaign and part systems puzzle, Tatari: Championship asks 2–3 players players to master Eurogame priorities under risk-loaded pressure. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around draft-and-resolve rounds: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Only adaptable crews master Tatari: Championship, where one public objective mutates whenever milestones are missed and long-term planning matter as much as tactical brilliance.",,"Cards|Miniatures|Engine Building|Legacy",Eurogame,31.53,4,6,114,"Arcana Works","Marcus Thorne",2000,/images/fixtures/game_0925.png,2025-08-06T01:51:02+00:00,2026-03-25T06:56:50+00:00,"0.819,-0.4572,-0.1606,-0.7985,-0.5612,0.2271,0.2111,0.4539"
926,"Inis: Labyrinth","At its core, Inis: Labyrinth is a Party design where Miniatures, Engine Building, Tile Laying and Legacy mechanisms collide with draft-and-resolve rounds pacing for 1–6 players groups. A standout mechanic tied to Miniatures means even safe plans can collapse if opponents read your tempo one round ahead. Map states remain highly legible despite scale; by late game, up to 13 tiles and layered markers support deep positional planning. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Miniatures|Engine Building|Tile Laying|Legacy",Party,89.68,2,10,99,"Nimbus Games","Lena Ortiz",2024,/images/fixtures/game_0926.png,2025-07-21T16:48:22+00:00,2026-03-25T06:56:50+00:00,"0.2399,-0.5615,-0.6938,0.3809,-0.0506,-0.5822,-0.7131,-0.919"
927,"Azul: Ego","Part campaign and part systems puzzle, Azul: Ego asks 1–4 players players to master Party priorities under volatile pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. Few designs blend Party and Solo this smoothly while remaining approachable across varied player counts.",,"Engine Building|Solo|Campaign|Cards",Party,67.15,2,8,71,"Nimbus Games","Elliot Mercer",1994,/images/fixtures/game_0927.png,2025-04-07T14:41:33+00:00,2026-03-25T06:56:50+00:00,"-0.3756,0.578,0.9057,-0.5324,-0.5514,-0.7532,-0.0224,-0.08"
928,"Trailblazers: Gang of Dice","Trailblazers: Gang of Dice frames merchant drama as a living sandbox: each scenario escalates pressure while 2–6 players teams improvise around shifting incentives. Your group manages tight economies while chasing milestone bonuses; by chapter 4 the board can contain over 21 modular tiles. Only adaptable crews master Trailblazers: Gang of Dice, where weather tracks alter core action costs between rounds and long-term planning matter as much as tactical brilliance.",,"Campaign|Legacy|Cards|Engine Building",Thematic,77.44,1,10,67,"Nimbus Games","Elliot Mercer",2019,/images/fixtures/game_0928.png,2025-05-11T10:57:12+00:00,2026-03-25T06:56:50+00:00,"-0.2099,0.274,-0.8827,-0.6562,0.7965,-0.6454,0.5226,0.4396"
929,"Harbor of Voyage","Harbor of Voyage blends Deck Building structure with Tile Laying chaos, delivering 38-minute arcs where every decision compounds into later chapters. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Tile Laying|Engine Building","Deck Building",47.58,1,10,59,"Clockwork Labs","Elliot Mercer",1998,/images/fixtures/game_0929.png,2025-11-10T10:01:09+00:00,2026-03-25T06:56:50+00:00,"0.6312,0.5811,0.674,-0.5084,0.3583,-0.6785,-0.6173,0.0212"
930,"Metal Gang of Dice","Metal Gang of Dice blends Thematic structure with Dice chaos, delivering 44-minute arcs where every decision compounds into later chapters. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Few designs blend Thematic and Dice this smoothly while remaining approachable across varied player counts.",,"Engine Building|Miniatures|Dice",Thematic,36.07,3,8,31,"Nimbus Games","Akira Flynn",2014,/images/fixtures/game_0930.png,2025-04-01T21:10:54+00:00,2026-03-25T06:56:50+00:00,"0.2501,0.7118,0.249,0.3499,-0.216,0.029,0.8916,-0.544"
931,"Zoo Vadis Modern","Built around Co-op systems, Zoo Vadis Modern pushes Cards choices across 6 linked sessions and rewards tables that enjoy city-building tension. Action windows stay short, but consequence chains run long, especially in sessions around 73 minutes where adaptation beats scripted play. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Campaign|Solo|Cards,Co-op,65.80,1,7,47,"Arcana Works","Soraya Kline",2013,/images/fixtures/game_0931.png,2025-03-28T00:08:16+00:00,2026-03-25T06:56:50+00:00,"0.8823,0.2485,-0.8141,0.7399,-0.5885,0.9229,-0.0163,0.8096"
932,"Shattered Forge","Shattered Forge is a campaign-first Family title for 1–5 players that leans into Dice, Campaign and Miniatures and sequential tactical turns play. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Dice|Campaign|Miniatures,Family,35.12,2,7,66,"Silver Oak Studio","Marcus Thorne",2021,/images/fixtures/game_0932.png,2025-10-26T09:58:35+00:00,2026-03-25T06:56:50+00:00,"0.5882,-0.4723,-0.5902,0.5451,-0.187,-0.6016,0.3368,0.9167"
933,"Ra: Chronicles","Ra: Chronicles frames mythic restoration as a living sandbox: each scenario escalates pressure while 1–7 players teams improvise around shifting incentives. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Map states remain highly legible despite scale; by late game, up to 28 tiles and layered markers support deep positional planning. If your table likes post-game debriefs, Ra: Chronicles will spark them—nearly every finale feels earned, messy, and memorable.",,"Legacy|Engine Building|Miniatures|Campaign",Party,85.54,4,10,151,"Silver Oak Studio","Akira Flynn",2019,/images/fixtures/game_0933.png,2025-10-03T23:34:51+00:00,2026-03-25T06:56:50+00:00,"0.2769,-0.4578,-0.6168,0.3659,-0.9499,0.9753,0.3518,-0.728"
934,"Cooperative Harvest","Cooperative Harvest blends Deck Building structure with Dice chaos, delivering 166-minute arcs where every decision compounds into later chapters. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 6 escalating complications. A standout mechanic tied to Dice means even safe plans can collapse if opponents read your tempo one round ahead. Veteran groups report that Cooperative Harvest shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,Campaign|Solo|Dice|Miniatures,"Deck Building",21.28,2,9,113,"Arcana Works","Lena Ortiz",1999,/images/fixtures/game_0934.png,2025-12-14T09:57:32+00:00,2026-03-25T06:56:50+00:00,"-0.0881,0.2829,-0.3775,-0.3974,0.7066,0.6437,-0.8923,-0.1146"
935,"Harvest under Azul","Harvest under Azul opens like a classic Abstract game, then quickly reveals Tile Laying layers that reward long-form table memory. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 5 escalating complications. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Win or lose, Harvest under Azul tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Legacy|Cards|Tile Laying",Abstract,24.18,3,6,47,"Arcana Works","Akira Flynn",2021,/images/fixtures/game_0935.png,2026-02-28T14:18:18+00:00,2026-03-25T06:56:50+00:00,"0.1911,0.0864,-0.3085,-0.6734,-0.5314,-0.8939,0.9197,0.9145"
936,"Scout Sunken","Part campaign and part systems puzzle, Scout Sunken asks 1–5 players players to master Thematic priorities under scarce pressure. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Action windows stay short, but consequence chains run long, especially in sessions around 71 minutes where adaptation beats scripted play. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Cards|Engine Building|Campaign",Thematic,79.00,1,10,31,"Silver Oak Studio","Soraya Kline",1998,/images/fixtures/game_0936.png,2025-09-06T18:13:05+00:00,2026-03-25T06:56:50+00:00,"0.4495,-0.3492,0.6732,0.2614,-0.5822,0.0612,0.7032,-0.066"
937,"Galactic Trails","At its core, Galactic Trails is a Strategy design where Cards, Miniatures and Tile Laying mechanisms collide with real-time bursts pacing for 1–4 players groups. Because scoring vectors drift over time, tables that over-specialize early often get punished once Miniatures effects begin stacking. By mid-campaign, 10 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Only adaptable crews master Galactic Trails, where legacy stickers permanently buff underused strategies and long-term planning matter as much as tactical brilliance.",,"Cards|Miniatures|Tile Laying",Strategy,53.53,3,9,147,"Nimbus Games","Soraya Kline",2004,/images/fixtures/game_0937.png,2025-05-12T23:57:45+00:00,2026-03-25T06:56:50+00:00,"0.1506,-0.7449,-0.9234,-0.2984,0.3959,0.834,0.0707,-0.8984"
938,"Dominion for Dominion","Built around Co-op systems, Dominion for Dominion pushes Legacy choices across 10 linked sessions and rewards tables that enjoy political intrigue. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. Because scoring vectors drift over time, tables that over-specialize early often get punished once Legacy effects begin stacking. Win or lose, Dominion for Dominion tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Cards|Legacy|Engine Building",Co-op,52.26,1,9,38,"Indigo Forge","Marcus Thorne",2024,/images/fixtures/game_0938.png,2025-08-09T05:39:36+00:00,2026-03-25T06:56:50+00:00,"-0.6124,0.1181,-0.3832,0.5857,-0.7156,-0.5254,0.6728,0.2589"
939,"El Grande Arcane","El Grande Arcane frames city-building tension as a living sandbox: each scenario escalates pressure while 2–3 players teams improvise around shifting incentives. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 10 relic-style upgrades that alter scoring priorities. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Few designs blend Thematic and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Cards|Tile Laying",Thematic,66.75,1,7,84,"Indigo Forge","Soraya Kline",2022,/images/fixtures/game_0939.png,2026-02-08T22:59:30+00:00,2026-03-25T06:56:50+00:00,"-0.0934,-0.9909,-0.7359,0.2566,0.1649,0.0353,-0.4311,0.5121"
940,"Nana Vibrant","Part campaign and part systems puzzle, Nana Vibrant asks 1–5 players players to master Strategy priorities under attritional pressure. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Map states remain highly legible despite scale; by late game, up to 30 tiles and layered markers support deep positional planning. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Dice|Campaign,Strategy,49.40,1,6,164,"Arcana Works","Marcus Thorne",2021,/images/fixtures/game_0940.png,2025-07-21T20:07:55+00:00,2026-03-25T06:56:50+00:00,"-0.5419,0.6042,-0.1587,-0.8988,-0.5861,-0.6995,0.8,-0.2408"
941,"Forge beyond Harbor","Forge beyond Harbor opens like a classic Family game, then quickly reveals Dice layers that reward long-form table memory. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 8 escalating complications. Because scoring vectors drift over time, tables that over-specialize early often get punished once Dice effects begin stacking. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Campaign|Cards|Legacy|Dice,Family,43.71,4,9,105,"Nimbus Games","Marcus Thorne",2006,/images/fixtures/game_0941.png,2025-08-17T05:34:43+00:00,2026-03-25T06:56:50+00:00,"0.5875,0.708,0.0907,0.8194,-0.2485,-0.9302,0.3407,0.0057"
942,"Odyssey under Guild","At its core, Odyssey under Guild is a Eurogame design where Tile Laying, Miniatures and Engine Building mechanisms collide with programmed actions pacing for 2–8 players groups. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Veteran groups report that Odyssey under Guild shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Miniatures|Engine Building",Eurogame,80.84,2,7,114,"Arcana Works","Akira Flynn",2021,/images/fixtures/game_0942.png,2025-12-26T10:42:54+00:00,2026-03-25T06:56:50+00:00,"0.3737,-0.2954,-0.8439,0.296,-0.9883,-0.0702,0.2816,-0.9786"
943,"Pedal Trailblazers","Pedal Trailblazers is a newcomer-friendly Thematic title for 2–7 players that leans into Cards, Tile Laying and Dice and sequential tactical turns play. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Cards|Tile Laying|Dice",Thematic,68.01,2,5,96,"Clockwork Labs","Soraya Kline",2021,/images/fixtures/game_0943.png,2025-12-28T03:39:32+00:00,2026-03-25T06:56:50+00:00,"-0.1039,0.3397,0.332,0.5825,-0.8895,0.5929,-0.3636,-0.3915"
944,"Pacey Chronicles","Pacey Chronicles frames mythic restoration as a living sandbox: each scenario escalates pressure while 2–4 players teams improvise around shifting incentives. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. Only adaptable crews master Pacey Chronicles, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,"Dice|Cards|Engine Building",Thematic,61.21,1,10,41,"Arcana Works","Marcus Thorne",2007,/images/fixtures/game_0944.png,2025-09-26T03:37:14+00:00,2026-03-25T06:56:50+00:00,"-0.3854,0.6228,0.6009,0.0688,0.26,0.1559,0.6171,0.4294"
945,"Clever Nana","Clever Nana blends Family structure with Legacy chaos, delivering 151-minute arcs where every decision compounds into later chapters. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Campaign logs track table history, so failed gambits still unlock content; expect up to 10 relic-style upgrades that alter scoring priorities. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Solo|Legacy,Family,67.93,2,8,121,"Silver Oak Studio","Soraya Kline",2013,/images/fixtures/game_0945.png,2026-02-05T19:25:29+00:00,2026-03-25T06:56:50+00:00,"0.5057,-0.0885,0.914,-0.1202,0.7639,-0.346,-0.3886,-0.0291"
946,"Island for Azul","Island for Azul frames political intrigue as a living sandbox: each scenario escalates pressure while 2–3 players teams improvise around shifting incentives. Campaign logs track table history, so failed gambits still unlock content; expect up to 6 relic-style upgrades that alter scoring priorities. Win or lose, Island for Azul tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Tile Laying|Engine Building|Miniatures",Abstract,25.89,1,5,107,"Clockwork Labs","Nico Valdez",2020,/images/fixtures/game_0946.png,2025-11-12T10:51:09+00:00,2026-03-25T06:56:50+00:00,"0.0892,-0.7571,0.8969,0.7261,0.2127,-0.034,0.4472,-0.7044"
947,"Gang of Dice: El Grande","At its core, Gang of Dice: El Grande is a Strategy design where Legacy, Engine Building, Cards and Dice mechanisms collide with simultaneous planning pacing for 1–6 players groups. Core turns revolve around simultaneous planning: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,"Legacy|Engine Building|Cards|Dice",Strategy,28.38,3,7,44,"Indigo Forge","Soraya Kline",1994,/images/fixtures/game_0947.png,2025-08-06T23:14:49+00:00,2026-03-25T06:56:50+00:00,"-0.2995,-0.1826,-0.2075,-0.3319,-0.3222,0.4827,-0.6624,0.5119"
948,"Cooperative Loops","Cooperative Loops frames arcane rivalry as a living sandbox: each scenario escalates pressure while 1–7 players teams improvise around shifting incentives. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 6 new scoring hooks reshape optimal lines. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Tile Laying|Engine Building|Dice",Strategy,71.23,1,5,59,"Arcana Works","Marcus Thorne",1998,/images/fixtures/game_0948.png,2025-05-01T04:04:19+00:00,2026-03-25T06:56:50+00:00,"0.6303,0.0485,-0.0632,0.1804,-0.4838,0.5709,0.0044,-0.2555"
949,"Tigris and Euphrates: Forge","Built around Deck Building systems, Tigris and Euphrates: Forge pushes Dice choices across 14 linked sessions and rewards tables that enjoy city-building tension. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 142 minutes where adaptation beats scripted play. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Solo|Dice|Engine Building|Campaign","Deck Building",26.04,1,8,119,"Silver Oak Studio","Elliot Mercer",2017,/images/fixtures/game_0949.png,2025-11-17T19:43:04+00:00,2026-03-25T06:56:50+00:00,"-0.7658,0.8584,0.12,0.5128,0.2001,-0.0064,0.0378,-0.6495"
950,"Tatari: Reckoning","Tatari: Reckoning blends Deck Building structure with Miniatures chaos, delivering 110-minute arcs where every decision compounds into later chapters. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. Win or lose, Tatari: Reckoning tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Dice|Miniatures,"Deck Building",49.04,2,6,65,"Silver Oak Studio","Elliot Mercer",1992,/images/fixtures/game_0950.png,2025-04-08T21:09:04+00:00,2026-03-25T06:56:50+00:00,"-0.336,-0.6475,-0.428,0.2373,0.3615,-0.4112,-0.7302,-0.3845"
951,"Heat Strategic","At its core, Heat Strategic is a Thematic design where Campaign, Tile Laying and Legacy mechanisms collide with initiative bidding pacing for 2–5 players groups. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Round structure forces meaningful tradeoffs between tempo and efficiency; over 3 chapters, even small resource leaks become strategic liabilities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Campaign|Tile Laying|Legacy",Thematic,50.75,2,10,149,"Nimbus Games","Akira Flynn",1991,/images/fixtures/game_0951.png,2025-10-07T15:19:41+00:00,2026-03-25T06:56:50+00:00,"-0.1839,0.0022,0.7447,0.5382,0.893,0.8299,-0.101,-0.1974"
952,"Tatari Vibrant","Built around Deck Building systems, Tatari Vibrant pushes Solo choices across 8 linked sessions and rewards tables that enjoy frontier diplomacy. Map states remain highly legible despite scale; by late game, up to 21 tiles and layered markers support deep positional planning. If your table likes post-game debriefs, Tatari Vibrant will spark them—nearly every finale feels earned, messy, and memorable.",,"Solo|Engine Building","Deck Building",30.24,3,7,82,"Clockwork Labs","Akira Flynn",2001,/images/fixtures/game_0952.png,2026-02-20T07:58:12+00:00,2026-03-25T06:56:50+00:00,"0.6942,-0.9017,0.7262,0.7107,0.0228,0.858,-0.8129,-0.5006"
953,"Inis Metal","Designed for newcomer-friendly tables, Inis Metal channels expedition survival into a ruleset that stays readable while outcomes stay unpredictable. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Dice|Legacy|Tile Laying",Strategy,23.27,2,5,159,"Clockwork Labs","Lena Ortiz",2007,/images/fixtures/game_0953.png,2025-05-30T22:05:45+00:00,2026-03-25T06:56:50+00:00,"0.8839,-0.4973,-0.4614,-0.3142,0.3799,0.684,0.3704,-0.1093"
954,"Inis: Nebula","Designed for campaign-first tables, Inis: Nebula channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Few designs blend Party and Engine Building this smoothly while remaining approachable across varied player counts.",,"Dice|Engine Building|Solo|Cards",Party,21.88,3,10,69,"Silver Oak Studio","Nico Valdez",1997,/images/fixtures/game_0954.png,2025-10-24T06:59:44+00:00,2026-03-25T06:56:50+00:00,"0.5251,-0.4461,-0.2239,-0.9567,0.9247,-0.7762,0.6562,-0.0744"
955,"Scout without Conclave","Scout without Conclave opens like a classic Party game, then quickly reveals Engine Building layers that reward long-form table memory. Its Party framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 10 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. If your table likes post-game debriefs, Scout without Conclave will spark them—nearly every finale feels earned, messy, and memorable.",,"Legacy|Tile Laying|Engine Building|Miniatures",Party,52.67,2,6,98,"Nimbus Games","Elliot Mercer",2005,/images/fixtures/game_0955.png,2025-09-29T19:23:24+00:00,2026-03-25T06:56:50+00:00,"-0.3638,0.6243,0.0733,-0.3106,-0.0479,0.1162,0.7047,0.625"
956,"Outpost under Arena","Outpost under Arena is a family-plus strategy Strategy title for 1–7 players that leans into Miniatures and Solo and programmed actions play. Map states remain highly legible despite scale; by late game, up to 26 tiles and layered markers support deep positional planning. Only adaptable crews master Outpost under Arena, where weather tracks alter core action costs between rounds and long-term planning matter as much as tactical brilliance.",,Miniatures|Solo,Strategy,29.53,4,6,49,"Nimbus Games","Akira Flynn",2003,/images/fixtures/game_0956.png,2026-03-03T01:17:16+00:00,2026-03-25T06:56:50+00:00,"0.2698,-0.5873,-0.8105,0.3897,-0.3697,0.1795,0.4776,0.6763"
957,"Frontier against Monolith","Designed for expert optimization tables, Frontier against Monolith channels arcane rivalry into a ruleset that stays readable while outcomes stay unpredictable. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. Your group manages predictable economies while chasing milestone bonuses; by chapter 7 the board can contain over 27 modular tiles. A standout mechanic tied to Engine Building means even safe plans can collapse if opponents read your tempo one round ahead. Win or lose, Frontier against Monolith tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Dice|Engine Building|Legacy",Eurogame,60.42,1,6,45,"Silver Oak Studio","Elliot Mercer",2011,/images/fixtures/game_0957.png,2026-03-14T23:33:54+00:00,2026-03-25T06:56:50+00:00,"-0.2956,0.4341,-0.5772,-0.1012,-0.9827,-0.911,-0.0508,-0.2393"
958,"Legion of Loops","Part campaign and part systems puzzle, Legion of Loops asks 2–7 players players to master Abstract priorities under swingy pressure. Core turns revolve around initiative bidding: commit actions, resolve conflicts, then pivot as event decks introduce 6 escalating complications. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Tile Laying|Cards|Engine Building",Abstract,53.77,1,6,147,"Indigo Forge","Lena Ortiz",2023,/images/fixtures/game_0958.png,2025-04-18T12:35:23+00:00,2026-03-25T06:56:50+00:00,"0.09,-0.8172,0.4099,0.3283,-0.9362,0.4171,-0.3014,-0.6999"
959,"Verdant Monolith","Verdant Monolith is a campaign-first Family title for 2–6 players that leans into Solo and Tile Laying and initiative bidding play. Core turns revolve around initiative bidding: commit actions, resolve conflicts, then pivot as event decks introduce 8 escalating complications. If your table likes post-game debriefs, Verdant Monolith will spark them—nearly every finale feels earned, messy, and memorable.",,"Solo|Tile Laying",Family,54.60,1,6,104,"Arcana Works","Lena Ortiz",2022,/images/fixtures/game_0959.png,2026-03-21T16:13:22+00:00,2026-03-25T06:56:50+00:00,"0.9679,-0.6304,-0.6888,0.2908,0.7316,-0.0487,0.4983,0.2524"
960,"Silos: Scout","Silos: Scout opens like a classic Family game, then quickly reveals Tile Laying layers that reward long-form table memory. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Your group manages scarce economies while chasing milestone bonuses; by chapter 3 the board can contain over 26 modular tiles. Win or lose, Silos: Scout tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Cards|Tile Laying|Legacy",Family,60.38,1,5,54,"Indigo Forge","Elliot Mercer",2007,/images/fixtures/game_0960.png,2025-07-24T19:52:16+00:00,2026-03-25T06:56:50+00:00,"-0.7285,-0.1512,-0.9687,-0.4096,0.3977,-0.5429,0.6296,0.7575"
